"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
4.50220609279395,3.31927111065935,3.02702321303095,2.07547137828879,2.40390370860705,1.78625375063893,2.38381873248227,1.77704116455626,1.49892787322216,1.505355483626,1.49764886288955,1.49658861156364,0.36744835405136,0.364206620942904
5.35490275179736,3.46970352622554,3.1910526442998,1.94402507268705,2.84578533106087,1.78141470659903,2.67312401809504,1.70047936186218,1.6671522475254,1.51259930096684,1.64588817221404,1.48208357460607,0.70997223250296,0.655264217168404
4.53317437826335,3.25568130582349,3.53129771443692,2.43159999326279,2.56306857141272,1.96153695107982,2.42686337092255,1.89651152881128,1.53388887976789,1.60812704382868,1.53226049578687,1.59895823289089,0.487400306958994,0.53006972656678
4.37223334302043,3.1223879802001,3.35904937256018,2.30438191665881,2.75834072538492,2.02233726271518,2.30044004598512,1.81140026405618,1.45528460838358,1.51564763185862,1.45434401268465,1.50769506185083,0.452379628181867,0.494185714954318
4.05375992770387,3.43930097030035,3.21884747513423,2.63434061719476,2.69518261867006,2.37631544490891,2.65363103886685,2.35604855240013,1.70530379439589,1.9566471428456,1.70565715503732,1.94860363770985,0.648039056324293,0.785243953146242
4.2594662324348,3.18103730991093,3.0854604781468,2.20315901588073,3.08463544190954,2.20277189548715,2.88213257794576,2.10808217409042,1.82713689103869,1.80279138771164,1.82311635846596,1.78809811043004,0.607128528382394,0.624045788276961
4.293347693119,3.22757592821723,2.97018256212086,2.11678759260757,2.55710827683816,1.91522498142807,2.41467628198325,1.84626968549503,1.52444586875071,1.58051066412935,1.52070405544892,1.56854653904495,0.589068643193293,0.634181855183235
4.32850695458566,3.12193465542068,3.15737502153488,2.16345069666153,2.7987422957146,1.99170781660541,2.396366961277,1.80128447451857,1.50982037179381,1.53549167288365,1.50739323438613,1.52529432926323,0.433524889206077,0.458802656283792
5.68723539984258,3.45517400153808,3.70058825611122,2.1042426249387,3.38700508587626,1.95914558871164,2.71945267940309,1.654013968978,1.69070381126262,1.47077734758977,1.67388174996773,1.4437086407073,0.440921307791048,0.377083666957571
4.46371855391234,3.35695249895029,3.85378445921371,2.82164975318724,2.78212035754531,2.27895338952437,2.35759549355189,2.0687068450238,1.50224582903662,1.72528547990671,1.5021935114218,1.71865254232535,0.543386370220475,0.654082726919723
4.50607282615129,3.29213758470121,3.35955236636564,2.35842791114691,2.65285328532918,2.02602873773527,2.61558157263835,2.00872978878701,1.66033219089793,1.6970085444572,1.65795776492038,1.68541754417635,0.634913945478133,0.672206842844264
4.42450183928967,3.00024148162464,2.70417773505687,1.71837551763563,2.53991809838898,1.64138017193913,2.22293405747587,1.49364253984431,1.38705751563179,1.30679633731288,1.37809384463386,1.29045333624479,0.464662337883058,0.44999724970452
4.41135454689611,3.08816418337084,3.12468168232754,2.05575102609824,2.03712575315475,1.54743955351414,1.60668250519793,1.35148878167752,1.00712485904246,1.1106271717287,1.00716308226134,1.1072751041401,0.232961876902163,0.261549079864803
4.50312160060003,3.26411152606477,3.51110492609505,2.43991114157065,3.336230027911,2.35489500583804,2.68423169223671,2.04211950816186,1.69905042197475,1.73913105054274,1.69685952644644,1.72746309097494,0.492460467329356,0.523072812922903
5.13381549018822,3.17697902434033,3.39512959625044,1.99955978534774,2.55110072848229,1.61246367819548,1.99121994126062,1.36009445047716,1.2437534769701,1.17220728771276,1.23754119285477,1.16015336394086,0.483490826693562,0.47199185107672
4.14147097137922,3.20192771387279,3.48464911123766,2.58923589712212,3.46105575786797,2.5772732529406,3.26757213468963,2.47948130796594,2.06965799671035,2.14668844132041,2.06737904922502,2.13186993719643,0.546340268260728,0.55068237651849
4.21527904410678,3.23877618859253,3.5379797653536,2.66115276390277,3.14736331891471,2.47431323739205,3.03074958715515,2.41905126718081,1.94583112910153,2.03776488978203,1.94383995130921,2.02402322979455,0.794503213967224,0.873937058179031
4.3040266255688,3.4346019007628,3.43890906480864,2.64949880117888,3.41187765185013,2.63561238088829,2.76617883308453,2.30699118548274,1.76840295039382,1.95955699629515,1.7664308338773,1.94793634113875,0.771862187184325,0.890001828173918
4.92997406230915,3.47124892838543,3.776905057161,2.56806645296176,3.05466459830232,2.20573767322662,2.39825262258582,1.8810320052085,1.51921154697819,1.61109514180189,1.51450253598055,1.59879982566271,0.765275081900879,0.842666060572348
4.4673885898651,3.02157904606615,3.31679123513986,2.1468336150955,2.5116623991612,1.75366760635885,2.08797625878851,1.54910965454976,1.30911229992744,1.3368570662167,1.30475789364829,1.32662791637325,0.475429873395514,0.509007642312221
4.19393333394291,3.01574220967741,3.17786229491195,2.16767073124693,3.11706966296151,2.1375710170339,2.95930154556799,2.05966261207157,1.85702238459004,1.81478795130979,1.84901070884532,1.7952544306775,0.498912018166697,0.4856946510637
4.0685001368658,3.05660241308337,3.40299309301981,2.46495163564323,2.44706700564957,1.99022174515246,2.30334773377281,1.92004899517026,1.4567076055154,1.6133761749412,1.4564933373482,1.60670171721637,0.407408646840553,0.461445228856841
4.04109158320717,3.0143451657312,2.83632139662295,2.03756844034284,2.78197349881739,2.01256311463636,2.25889512287922,1.77440982736354,1.43262458544802,1.48185076358169,1.43085143477398,1.47314795150259,0.57499471268747,0.633275938862688
4.59914979072337,3.46892752018755,3.36605518003452,2.41796359745294,2.47318670885743,1.99183381346116,2.44473903398839,1.97847739529564,1.55235151141489,1.65737945414297,1.55153065474599,1.648888138235,0.544647858576951,0.604210059690287
4.50427382368143,3.33868558601246,3.45692056269045,2.4306167256811,3.10648095250553,2.26283199299559,2.89875927204302,2.16439407659818,1.83215361856041,1.8451800588312,1.83067018733467,1.83271117791237,0.45761919453657,0.448097112021478
4.01788686389055,3.04216879969839,3.3575103203115,2.48946674003889,2.87377872497219,2.25808241547745,2.62111614190245,2.13875729444813,1.6757926141952,1.79187458070099,1.67426546662456,1.78147454915451,0.695466046925528,0.789531266703765
4.95946616835737,3.35362603077854,3.22435095750498,2.03866775371569,2.16812988919802,1.55026818360317,1.85454825026555,1.40865260966893,1.16182528976508,1.18281425005043,1.1605870471584,1.17660164752141,0.335654001453517,0.350730506117493
