"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"32",0.544955554265594,0.494615482275332,16.1421191971749,22.0090606948361,47.392194669228,44.3145635013934,79.0651573752984,32.819968550466,64.7309964825399,20.0035432516597,2.03828146052547,5.16965174651705,4.90238662506454,7.47043967829086,16.9856975739822,39.898046515882,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"33",0.338082840954825,0.362705225729073,16.1209209822118,21.3962565036491,35.0391113734804,34.0947778255213,87.0472660753876,47.3019749671221,10.1226043514907,20.5735263414681,5.93929664953612,13.3021903345361,2.07698273216374,9.97478652978316,19.4037038472015,38.2493346906267,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"34",0.365138609005255,0.379280790022334,25.4047157010064,21.6220662510023,43.9621091634035,27.3535724554677,80.892272349447,44.8677904019132,77.0349319791421,20.4296948295087,4.42001794255339,10.8988555802498,3.55454719113186,9.07599102589302,15.9185727860313,34.3498300469946,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"35",0.622161040725303,0.558843378519805,24.1952085215598,30.0397924380377,43.4391546668485,43.9987616089638,83.620746601373,47.737299236469,75.86327747209,24.050941276364,1.6097758281976,2.54801670345478,6.20942463516258,7.07750725676306,19.823158584768,42.5311940023676,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"36",0.48221400189871,0.461258064457612,22.6066200295463,24.879131061025,44.8255169671029,30.4656345862895,87.3188616661355,49.6320560202003,83.4336122777313,17.4178111855872,1.46420174185187,15.4222778552212,1.64080271031708,5.9222951636184,15.0419494428206,40.8293972513638,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"37",0.673706865777389,0.842723967537593,19.2251602001488,21.0156880039722,55.6713406322524,48.6617808579467,83.0663925595582,49.3146963045001,47.4833487393335,22.983215698041,6.65798675781116,11.361272590002,16.5009689547587,6.27147287945263,16.3338010373991,42.0381506241392,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"38",0.919731002620214,0.989022182783399,18.4329256461933,20.9515987802297,38.3323899842799,33.4737482306082,88.4114938927814,36.2659438094124,42.4978858139366,17.4449426075444,2.5634097813163,2.26864159316756,17.9425128465518,6.88111314899288,19.3301701045129,44.8905864357948,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"39",0.562322037784344,0.721764980667008,27.7135332301259,20.7910707360134,48.914033761248,26.7070979811251,75.2106571057811,47.9993959004059,17.4543559318408,16.9156732270494,5.67234685318545,1.15126674761996,19.3163488579448,8.63481447217055,17.5266597117297,34.1778949450236,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"40",0.708528724213663,0.817587198076174,23.1913255201653,21.5333966119215,51.3014483498409,46.1373906815425,84.7071492532268,48.2659935113043,79.2924981471151,19.7506664157845,2.15427135350183,18.5431697375607,11.9245092335623,6.0418727947399,18.8604106206913,41.2118031573482,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"41",0.512727163015688,0.550051219327377,25.3954770276323,23.6813928280026,31.4292274508625,35.7530473091174,86.9750247290358,46.9992095604539,58.9218201488256,20.0894265901297,4.65419306210242,9.43438488407992,7.91352911526337,7.68776362412609,18.6630701716058,36.882593545597,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
