"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"11",3.96015965697389,2.98407060038186,10,20,30,25,70,5,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"12",0.0533835892427502,0.0730188422629524,10,20,30,25,70,50,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"13",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"14",0.0870227858125582,0.0933361626279875,10,20,30,25,70,30,90,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"15",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,5,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"16",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,25,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"17",0.112517104598661,0.106721070514702,10,20,30,25,70,30,0,15,0.5,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"18",0.321000704579549,0.289600494430107,10,20,30,25,70,30,0,15,10,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"19",0.103223182953652,0.0987759986596428,10,20,30,25,70,30,0,15,1,0.5,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"20",0.876053779990584,0.798923409179795,10,20,30,25,70,30,0,15,1,20,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"21",0.0933365790714157,0.084490533480519,10,20,30,25,70,30,0,15,1,1,0.5,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"22",1.20729682857395,1.3376954255246,10,20,30,25,70,30,0,15,1,1,20,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"23",0.123248310274973,0.115802921516655,10,20,30,25,70,30,0,15,1,1,1,2,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"24",0.124142306600138,0.116913654555636,10,20,30,25,70,30,0,15,1,1,1,10,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"25",0.12306439987072,0.115734821472675,10,20,30,25,70,30,0,15,1,1,1,5,7,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"26",0.123877771803139,0.116477128326634,10,20,30,25,70,30,0,15,1,1,1,5,20,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"27",0.094207600499242,0.0914071842816617,10,20,30,25,70,30,0,15,1,1,1,5,15,15,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"28",0.172413874739459,0.15736721288359,10,20,30,25,70,30,0,15,1,1,1,5,15,45,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"29",0.122914773033727,0.115523147845349,10,20,30,25,70,30,0,15,1,1,1,5,15,30,0.25,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"30",0.126356741647844,0.118764371736528,10,20,30,25,70,30,0,15,1,1,1,5,15,30,3,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"31",0.12297629122171,0.13465860669991,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,60,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"32",0.123216960899574,0.0858970357303247,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,95,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"33",0.123364874179121,0.11597645216671,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,0.25,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"34",0.124074123250389,0.116676184713658,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,3,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"35",0.174499046704867,0.146639749045291,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,70,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"36",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"37",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,0.25,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"38",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,3,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"39",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,70,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"40",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"41",0.123654053657829,0.11628144435954,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,15,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"42",0.123534530495781,0.116164041932949,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"43",0.123166671842066,0.115793623356556,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,1,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"44",0.123298973155561,0.116017792068201,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,12,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"45",0.12375663572743,0.11637051319547,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,30,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"46",0.123313627641852,0.115958696533383,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,70,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",0.12365125287693,0.116271620258074,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,30,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",0.123418266101687,0.116056828597132,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,70,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",0.123613175015516,0.116236089161692,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,30,9,10,11,75,80,92,90,1,90,99,87,4
"50",0.123455998848567,0.116092072388471,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,70,9,10,11,75,80,92,90,1,90,99,87,4
"51",0.124999893474731,0.117222359187003,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,1,10,11,75,80,92,90,1,90,99,87,4
"52",0.108659203724617,0.103651311192866,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,36,10,11,75,80,92,90,1,90,99,87,4
"53",0.129722225516935,0.121709210088216,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,2,11,75,80,92,90,1,90,99,87,4
"54",0.104815930278647,0.0999610989822378,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,36,11,75,80,92,90,1,90,99,87,4
"55",0.128195872754917,0.120321688452741,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,3,75,80,92,90,1,90,99,87,4
"56",0.119470768768167,0.112651920786695,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,36,75,80,92,90,1,90,99,87,4
"57",0.123714817206417,0.116336241613805,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,50,80,92,90,1,90,99,87,4
"58",0.12343349757577,0.116067411897457,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,90,80,92,90,1,90,99,87,4
"59",0.123664057171685,0.116285279035794,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,60,92,90,1,90,99,87,4
"60",0.123441976219716,0.116077323656071,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,95,92,90,1,90,99,87,4
"61",0.124799878293218,0.117299593583548,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,70,90,1,90,99,87,4
"62",0.123176145221997,0.115842440101562,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,99,90,1,90,99,87,4
"63",0.125692903772039,0.118095038895821,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,70,1,90,99,87,4
"64",0.107048532562031,0.102093133862566,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,200,1,90,99,87,4
"65",0.123420593237574,0.116041509712623,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,0.25,90,99,87,4
"66",0.128463318921237,0.12062337295804,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,3,90,99,87,4
"67",0.194316247849758,0.176082641900836,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,70,99,87,4
"68",0.105782122225731,0.101183805329071,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,95,99,87,4
"69",0.139287834822532,0.129383827135599,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,90,87,4
"70",0.121783167086255,0.114695230126788,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,100,87,4
"71",0.151587449085315,0.139977588285002,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,70,4
"72",0.110313227857023,0.104957404525109,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,95,4
"73",0.125215962771836,0.117928870980525,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,1
"74",0.108949996071092,0.100868887483956,10,20,30,25,70,30,0,15,1,1,1,5,15,30,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,30
