"","detected_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"30",2.1936031197014,3.65914724030391,1.83632283774205,13.5016326326877,38.7771875655744,36.8518917635083,80.7488884776831,26.2718651909381,81.320122119505,12.5567523622885,8.73046409280505,19.7535149495816,5.34713056485634,4.46146330609918,7.09386898088269,43.4821150498465,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"31",2.39882357784098,4.1086096295037,20.7288985284977,18.5356584284455,5.27901000459678,27.9892540443689,88.0031566787511,20.8551019453444,72.9466636525467,18.3715708693489,9.15088682575151,4.91430515109096,2.62289575964678,5.98650362156332,10.086983041605,42.2438441729173,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"32",2.27634308665275,4.21755066318887,4.99312615627423,13.518032070715,26.1902359360829,30.4712162166834,89.5069769211113,14.5184706023429,31.1520753172226,8.1811792915687,8.83933366101701,10.035984004382,16.0902039435459,6.62826002016664,19.394479627721,37.8024201490916,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"33",2.57560278242659,4.13061675788207,5.53225590591319,16.407207561424,52.9924119310454,31.5254481323063,75.0600766111165,27.9915418964811,46.5473799593747,19.2447651457042,1.15563728671987,18.8146215870511,2.16066143871285,2.46466082707047,13.9377307582181,39.6883829240687,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"34",2.703799403825,4.81541890530544,5.6649386479985,19.4451588683296,50.801596409874,25.5553042888641,65.5042798630893,30.5797771725338,53.0232858331874,20.4003621498123,2.74511730915401,0.830014724167995,11.5606081939768,9.93514886684716,13.9008165609557,44.5548136113212,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"35",2.18140330436413,3.61077879480253,15.3163064434193,13.129940192448,14.4844274094794,36.7809932678938,71.9967102631927,29.8645869677421,31.8959587672725,6.71585737261921,9.28788830235135,17.8741890022065,7.28393179469276,5.33523400500417,16.1607857230119,37.1805281471461,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"36",2.57080527214456,3.57755161928665,21.9254521296825,14.3394276476465,46.3810764474329,39.0542125981301,65.9165076911449,15.4421706334688,79.1983070760034,16.8199048610404,2.43899047514424,11.5192547126208,19.9952937311027,7.85441627167165,18.9375627452973,32.3890599841252,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"37",2.7049273705969,3.58362989309057,5.05165763618425,12.0230942824855,45.9172922349535,44.8786763846874,68.1819809880108,13.713425892638,64.3710828199983,13.8317789370194,5.6486693500774,18.800148731214,11.3605295787565,2.48632593080401,10.1844700362999,41.2343283626251,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"38",2.58085103655958,4.11852184297448,22.7026059350464,16.1901389400009,39.5654388668481,32.4634488672018,57.948152711615,31.7115922423545,48.0628845049068,14.0303980279714,3.54872314841487,10.1120946048759,15.9302388544893,4.5273467246443,12.9059230715502,35.1121972454712,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"39",2.26267424602179,3.5326679706169,27.204501519911,18.9644921733998,21.8830468400847,32.7468349132687,63.9417114853859,47.7300579415169,89.6700714225881,7.5700745312497,8.37603137281258,8.27865457267035,8.98853889061138,3.69835517928004,11.2921828916296,22.814349043183,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"40",2.45000226084517,4.26032100826134,27.0024574878626,21.9496850401629,14.6855064819101,29.2679084837437,75.1732264831662,43.3812593610492,48.8050172058865,22.087205122225,3.33597133099101,6.80961306148674,17.6959024907555,4.3919063154608,19.7981420843862,37.7959843212739,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"41",2.43541509996303,4.65307812190337,3.48652099864557,23.0020863609388,21.1751764419023,26.4975982531905,89.1426668688655,41.0083754931111,85.3207078180276,12.1244689496234,2.82840306754224,13.2315444039414,8.89688857411966,3.70147899538279,13.2372795860283,32.457767680753,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"42",2.77250115964357,3.95503443333549,1.99571670754813,15.7211933576036,16.4880825369619,35.5005717929453,75.4875290952623,20.8928139298223,13.0793688702397,24.7433780832216,2.07605446712114,11.8185442446265,15.7672826424241,7.86268638633192,16.0561974567827,25.5515888356604,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"43",2.68081759421129,4.00407531065796,4.12331622675993,17.2156645380892,5.81432242179289,38.898961674422,74.4841980654746,41.6801633231808,61.3037134730257,9.89249388221651,5.84754174761474,18.0517894444056,13.8307126130676,8.99043812416494,16.9367551119067,34.8311292892322,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"44",2.61507181255579,3.91458345167432,8.9179562185891,18.2339267048519,41.4322285703383,33.5181157197803,58.8793429732323,48.5605984937865,38.2306522247382,13.209412433207,3.09871081775054,17.7889241239754,4.0058407963952,7.554398547858,9.26963766105473,20.140512236394,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"45",2.41484614508636,4.3195266671713,3.91698387567885,16.630460456945,53.3143913617823,31.2366462964565,56.750623639673,48.3561003720388,51.1599467019551,7.63963636476547,7.7317377232248,11.2729644593783,15.7845493542263,7.87225963175297,15.6885730754584,38.4460008773021,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"46",2.56512820355151,4.76065040428199,17.5563568340149,17.0134619518649,42.2279618110042,27.7828967291862,72.7045202441514,33.5064911434893,17.1985773998313,17.9908194439486,3.81252374721225,18.4554480661172,3.72282509400975,7.08396202139556,9.13503960613161,28.6546418862417,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"47",2.34030503153841,4.24894635067912,13.2303554140963,17.3057268245611,8.07840655557811,25.5186823476106,54.175485773012,17.3831346433144,81.5288274013437,15.9726689755917,4.98045561322942,6.93750337557867,2.62231732939836,4.82146419584751,15.8782270338852,28.7792901182547,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"48",2.51591504816256,4.70348740511286,20.38520806632,16.9123355881311,39.7760876407847,29.6860934142023,57.9849865380675,47.785230174195,8.87402134481817,24.0752877900377,4.47552109719254,15.9178991786903,14.6686430465197,8.53105658479035,19.2260288670659,38.2436798256822,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"49",2.5474509005238,3.55767141965176,1.17311017750762,17.5139331340324,51.9534034247044,39.3858022522181,80.4155678488314,39.2402987449896,36.5805240464397,10.2104259235784,6.23562784679234,11.8133510077605,15.6338808599394,6.95638748817146,17.5742984388489,27.8110744664446,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"50",2.57740174699503,4.10792537631698,12.3220163988881,16.1439627828076,56.0098339710385,28.1110852397978,73.0637737363577,14.6941698249429,0.728999495040625,16.7871323600411,5.31265604717191,1.00278755615,9.6388725109864,2.42672537826002,12.3533957216423,24.377229118254,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"51",2.64687259829721,4.05659747830428,17.3703930361662,14.4764753512572,13.5663818684407,38.1307418551296,71.9113528169692,30.8287544292398,6.41080017434433,22.6134783914313,4.03934376279358,17.3880323985359,17.1924202389782,5.14516890607774,11.2082785062958,40.5142794479616,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"52",2.47425864034081,4.47550192308998,6.85879941494204,14.8915648786351,48.4834531135857,26.2492889445275,55.5568888690323,8.08428957010619,35.6355432537384,10.2601036475971,3.63898058852646,0.55602993327193,16.7865874120034,8.53609292022884,16.4012504790444,41.053233188577,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"53",2.40430112628832,3.96027980312485,2.73101810994558,13.1709635525476,11.4754017884843,35.6155830156058,67.6070588361472,19.5270956913009,61.9594670156948,7.42060146760195,5.70381195261143,18.9878883834463,15.0649189120159,2.31058583781123,13.2862812995445,20.019338268321,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"54",2.20502805299221,4.45938718721057,18.4908303890843,17.7179501682986,50.6472969031893,24.8632815480232,69.9792404100299,38.2775512721855,42.7378143765964,6.61218610592186,6.41232721705455,13.0999097162858,1.57465024536941,2.86889152787626,8.22786523355171,30.02257774584,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"55",2.51259152016469,3.66781729585785,19.6022685784847,15.5009898776188,46.5644565643743,33.6258227936924,62.4483361560851,25.9171675029211,61.4787323679775,9.60789927747101,1.12469802401029,19.0603969955118,2.47638590470888,6.03949464485049,10.1324786238838,15.993153762538,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"56",2.41679276153692,4.79836747587001,21.1184166655876,12.351979840314,58.285766193876,29.1054436471313,57.6863334421068,12.3448613483924,8.99834969546646,24.7257598955184,9.18815387762152,17.575096710003,13.7894669841044,9.74771615862846,9.28508975729346,21.2308095325716,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"57",2.4137796423518,4.55100739935732,16.8274492882192,16.6922905424144,8.91537512768991,26.9008496031165,53.6914255190641,37.2106860089116,0.742132721934468,16.3343316456303,2.32596991059836,10.8564482297515,16.0541186531773,9.00730765610933,18.8114448743872,15.3989510703832,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"58",2.49482623293756,3.68227702316922,23.4541906137019,18.776314597344,31.9062402576674,30.3465537447482,62.1195052657276,34.2286037735175,45.0156458490528,16.7293818900362,5.58290759765077,4.71615664649289,3.86815025703982,5.15650248527527,7.15630168840289,27.7897643507458,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"59",2.62269957063136,3.57189514836842,28.407182547031,11.709236796014,58.4111334057525,41.2161435186863,62.828161790967,6.95137514034286,32.5142262387089,12.9877228569239,8.61271517083514,14.5361349519808,11.2129141085315,8.80520476773381,7.16073612961918,24.4257362745702,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"60",2.61720441851876,4.37080221282123,8.14961938513443,16.1680522887036,28.9255090290681,33.2389216218144,63.9435792993754,29.5095019729342,70.0901401368901,19.7921691881493,6.47125991270877,16.1196575126378,13.404694966739,7.16277805715799,7.79895918467082,27.7881794935092,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"61",2.59605956645528,4.73634776014501,6.68598131928593,14.9403840000741,44.6209091984201,28.434974513948,54.6326200198382,22.0881767547689,38.8131975545548,17.4890044145286,3.63633655803278,16.9496205259347,8.68983365024906,6.65886647626758,16.3108331530821,21.5562581224367,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"62",2.17046081515228,4.03110193683956,7.8832930449862,27.9570413881447,55.1387111120857,24.070812324062,87.449657721445,48.758872350445,73.7944467016496,18.2457592571154,0.869867957546376,8.00756956962869,3.31187131011393,2.6900448910892,15.191804212518,16.9416116271168,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"63",2.23495897561374,4.68790257445923,12.1870497358032,18.9123728242703,30.3556903102435,26.1488748993725,70.8158822450787,37.2265733615495,76.1327954521403,18.3687566407025,5.85359250183683,10.294236411457,19.5689400829142,5.90122485905886,12.6031404719688,29.1829986381344,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"64",2.29741299566481,4.41188098973687,16.3215233464725,16.6527688119095,46.4718908595387,27.4099993053824,63.8966771494597,33.6278746277094,62.7419511415064,14.3111071176827,1.23397090623621,18.0131958401762,8.91061922116205,9.63989742286503,19.3225036005024,29.2592248530127,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"65",2.73772016036355,4.16467303465777,12.3236188855954,16.7733061441686,49.3749197886791,33.690611505881,78.6973006930202,27.6753894169815,14.7078522085212,21.8010909995064,8.92082354519516,4.52416674734559,17.4642755773384,3.6865041218698,11.8195333054755,27.6144943828695,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"66",2.4986990338869,4.50298061652567,24.373405265389,15.9977649908978,21.9959779002238,30.0847426056862,58.7064839620143,37.1345132950228,66.0717485100031,11.5163563191891,9.54093823442236,15.3671710228082,3.42629932553973,8.61520152539015,19.4607594625559,39.7729523805901,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"67",2.65806649232254,3.6963071962305,14.6939831087366,12.4011370667722,50.5855745240115,43.0720896460116,89.5714815985411,17.1978307235986,25.3079475159757,9.99369790777564,8.84608018992003,18.6052745626075,10.7345305954805,9.18532797135413,13.1745961748529,29.2626650445163,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"68",2.62379746939119,4.40547538219904,11.810714707477,16.7515239992645,48.5060487966985,32.1785521879792,51.7539337277412,49.3460508086719,28.9066655072384,9.68305319081992,7.74304564937484,12.7397638666444,14.8268930487102,9.67939713597298,15.3785712500103,19.5932871219702,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"69",2.473826993498,3.75046608591965,22.0129865785129,15.9811263694428,17.5312761205714,33.8989302609116,56.3226923067123,36.60091247526,14.6833453467116,14.3855106597766,4.243672650191,8.99829348234925,12.9595783074619,4.87518628872931,18.9420266221277,41.1792484740727,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"70",2.24174829059284,3.68448215787283,5.89056819840334,17.4210532323923,7.6330992183648,31.4761916641146,82.0535524375737,33.6670477036387,31.796094509773,16.396401762031,6.55790163634811,12.5498260732275,2.7760437693214,5.42851188778877,18.0512970781419,42.5815603206865,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"71",2.35407658877065,4.1414696586664,26.6242389914114,20.3346961992793,23.5834933409933,27.5560533814132,64.1990848537534,48.8251079618931,31.3923701061867,14.2292459262535,9.12936055986211,4.73639227065723,7.04918662365526,4.62933162599802,10.2971076611429,25.0931069534272,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"72",2.75716986185048,4.42689372513929,10.4147959249094,16.5673665236682,16.4010174502619,32.3665267135948,67.1976894699037,31.5243927028496,42.0639967010356,5.65555678214878,6.71457607508637,10.3788084464613,15.5536290135933,9.48670586012304,8.57378834532574,20.8285088930279,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"73",2.0917478011395,3.6957744720519,4.67012726725079,22.1445989166386,25.6377101037651,24.0761785302311,72.9853001981974,32.5882286729757,85.9725818806328,17.7238499233499,3.19684878352564,2.76098965923302,0.644809151417576,5.61978807486594,19.6077048995066,28.5196472704411,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"74",2.37664700804257,3.84416486527127,25.6545761700254,18.3448376192246,24.5985698141158,37.4049500189722,89.5159325748682,41.4363807509653,45.4943400900811,23.0217500124127,7.6420931450557,17.9595996298594,10.5604027279187,3.05752978660166,16.2019227428827,43.979113670066,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"75",2.40640346092382,4.60967960226567,28.7246945740189,18.0407452723011,39.8041569604538,28.8564775697887,78.953314376995,36.8124609615188,57.5226645707153,23.1123701902106,9.1793342117453,15.4225841475418,5.58103155880235,5.56650878489017,11.3830603000242,44.0725086489692,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"76",2.34061106583095,4.77794678914542,6.10631049657241,17.3677845543716,52.148199272342,24.8514428548515,68.9098091423512,30.3670715854969,66.3364003971219,12.1372130420059,1.57972425175831,15.6209519346012,9.4328631083481,3.14142877981067,13.5998837286606,16.6834668628871,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
