"Base","Base","EDAT","EDAT","ITN","ITN","MDA","MDA","VAC","VAC","MSAT","MSAT"
2.11016138194504,3.89584642283939,4.09645544098911,2.5586787343525,4.01528286586371,2.53176603324197,3.99020072075036,2.50652119491843,3.06704858008328,1.94919012852927,1.32590117676893,0.849947745338456
2.11081793836151,3.89706688948645,3.99839746315161,2.6254747287861,4.15353582100105,2.68139328580098,4.1157012832239,2.64628004221908,3.33353078174272,2.14937890326734,1.4483378202051,0.938233454428331
2.10991521083766,3.89538270534908,4.09510090855169,2.56234738970347,4.28247405306357,2.62653741726533,4.2827919051377,2.6211243224521,4.17959842175793,2.51559504993862,1.38936087715976,0.839501274693393
2.11004871727128,3.89563130789833,4.24098946593336,2.4635723938046,3.7399408393694,2.31407693595251,3.74158250900817,2.31231607914501,3.72470044266773,2.28146402351511,1.51992530536629,0.93152982113456
2.10902064235879,3.89370593497786,4.41506270016807,2.34699607765624,4.11360866789696,2.26954811516516,4.11484526952058,2.26544546643431,4.10095346172465,2.23709921271901,1.56735673863721,0.869586299648136
2.10994376710115,3.89543574158376,3.49955748678855,2.95440428488609,2.97487497309172,2.68647081577931,2.96278371762068,2.66704817267475,2.80224620007557,2.49203488570471,0.862732266819322,0.782869544343424
2.11003182673763,3.89560091249513,4.0115259856177,2.61659594593332,3.68509801600005,2.50047607089117,3.6771238337519,2.48810453849356,3.56185475125724,2.38679168222214,1.77056111761094,1.18761169667037
2.11061597212787,3.89669088929613,3.95097576924111,2.65633230398481,3.98973915397387,2.67092515963741,3.97241753189981,2.65281962612867,3.63418761380402,2.38818085415856,1.69449287381771,1.10606029619842
2.10931241500602,3.8942528874747,3.68450889686713,2.82860776026965,3.88955871389289,2.92229393046404,3.89057689801252,2.91526069216436,3.77370424774044,2.77864373545406,1.73051344171992,1.25658098344015
2.11061409370846,3.89669231343006,3.61267340015772,2.89016504596826,3.51049239714099,2.84044075475047,3.50123175268442,2.82365089232658,3.28794208412724,2.5984530805236,1.04556957629338,0.839949171489707
2.10924272934858,3.89412207500144,3.70533620783334,2.81441495359042,3.86156358022905,2.88367211369268,3.86331082491038,2.87923770884888,3.78170248205042,2.76529466959397,1.60539919424575,1.16779319685085
2.11073547973233,3.89691594151146,3.91231971647558,2.68211265739152,3.45391294093123,2.50626857637736,3.45095847153397,2.49827842879381,3.29365924899108,2.35648310989484,1.4856732348538,1.05821529268776
2.11112225485846,3.89763579318667,4.11520741169937,2.54973403307928,3.59098589379883,2.37706292834507,3.58044848636436,2.36403259766334,3.31373189205156,2.15777466821156,0.956626224447897,0.650137060921178
2.11035864359992,3.89621218631287,3.88871257858632,2.70280760230523,3.4042353199679,2.513032272623,3.40688118620542,2.50935163932254,3.41112077294688,2.49605083659936,1.67318307055735,1.20882298234201
2.11107040957204,3.89753977330368,4.29854222595091,2.4360937143707,3.77700565971581,2.28559045145512,3.7773412969716,2.28098944648437,3.72999430024451,2.22864651696171,1.46903634234889,0.889107147658013
2.11023275537764,3.89597510715632,4.11726884488484,2.5538048622984,3.50892727654249,2.35128767873255,3.47470723842564,2.31916582775358,2.84289289589177,1.91760356463582,1.0032629854942,0.695494797749698
2.11081006237033,3.89705149349328,3.8585636291141,2.71939731667556,3.55760111882286,2.59912803706394,3.55988801262248,2.59572025639488,3.54835471758498,2.55156848758731,1.32866628625866,0.953895892361903
2.10872328215824,3.89314630942252,3.86562652764142,2.7066478907035,3.46959414042436,2.55018680718197,3.44948044172671,2.5251817094773,2.98683301033762,2.16871456148234,1.3618315777211,1.00764574562015
2.10987606928829,3.89530899753993,4.15017879476695,2.52641443618924,4.15068259227373,2.52657625453754,4.15302630969183,2.5234248162516,4.13972134406622,2.48810875973108,1.76887933929095,1.04769956599121
2.11105989123657,3.89752012477754,3.5951576743787,2.89776114034996,3.78732856238593,2.9916640356787,3.78440474908907,2.98176101166649,3.31027743399967,2.52695406034901,1.22425656207505,0.944009062304372
2.11118903849383,3.89775274718929,3.76809186211422,2.78053021815939,3.2474164007294,2.55881572797948,3.24881298274231,2.55450654870051,3.18553057377931,2.46692374712505,1.30160783260953,1.02712239224627
2.11085100193759,3.89712882698635,3.7693731541879,2.7799708206882,3.32774075388915,2.59084890767266,3.32706922966626,2.58439414582472,3.27967445511348,2.5183600949523,0.896363626743733,0.711611707003206
2.10889692032851,3.89347348296609,3.99521918350878,2.62297772589205,3.50971456896976,2.45052159967731,3.51155289276157,2.44721519218336,3.5062919613485,2.42904955390087,1.7530737593226,1.20471042430359
2.11025510600821,3.89601752020878,3.88371855854762,2.70039060444876,3.57151281564111,2.57860654372361,3.5740350131029,2.5757375356631,3.56470888748855,2.54426656132003,1.8324275091708,1.28313250000568
2.10966326863963,3.89491113043916,3.87284872943924,2.71293701514587,3.29172068494149,2.48303607609936,3.28193878331476,2.46553370783281,2.87149399936013,2.13213878894776,1.04731760807513,0.807390443486799
2.11090549411565,3.89723454442978,3.64374123459738,2.86124968792265,3.55230421385621,2.81872719164672,3.55334220355903,2.81593534367347,3.44351297780271,2.67383452371529,1.27152389997759,0.988941514676224
2.11076846923643,3.89698040281654,3.97321811855427,2.64990839667815,3.43756464855933,2.45345475917167,3.43980539079103,2.44964684571593,3.43355763313014,2.42306117407968,1.32596555472918,0.956516691037063
2.10884342753793,3.89337224043499,4.37352864807414,2.37955014728294,4.33020930602084,2.36771754580149,4.32720063334957,2.35785471520045,3.79344977384144,2.05445123459018,1.55655502131965,0.848536259784134
2.11078082329678,3.89700028649441,4.05354494009818,2.59081186625499,4.28474756948253,2.67178729148561,4.28544734214172,2.66717786176957,4.13289119582099,2.52291237213649,0.942708745589205,0.624110826130554
2.10967386925394,3.89493096152987,3.65500895247906,2.8558654770243,3.13890350252863,2.61637700108726,3.13990498767239,2.61024343763342,3.08998570753786,2.53539745839452,1.5392849745034,1.24766199787106
2.10867385529623,3.89305257552651,3.88432412797752,2.69434234574984,3.36808655369782,2.49424006104361,3.35750685516554,2.47441778279846,3.06061435343426,2.22400906243227,1.15550681390432,0.844262195748402
2.10925888407032,3.89415216923758,3.54833693337258,2.9266027023422,3.32873911088463,2.81718353599516,3.33014895999181,2.80877258803326,3.18872659205844,2.63279133048173,0.991557659346681,0.830782221945653
2.1106140158598,3.89668751240688,4.05704391846948,2.591005783818,3.94043946742772,2.55021150005583,3.94232214180446,2.54582966122773,3.91436106766922,2.49594377432039,1.09148181129293,0.727513790972888
2.11041022656072,3.89630871623968,4.12820417542426,2.54035553250748,3.47889778844125,2.33082468085726,3.48036443225447,2.3274863463375,3.3343674933552,2.20199521971037,1.21679484311735,0.815288649640341
2.10871286300044,3.89312729599829,4.31175759367506,2.41287787091212,3.72711660200645,2.24927653109026,3.72826505421904,2.24660961768311,3.59531748026752,2.14239679325548,1.81492957696548,1.0851768508625
2.1106324701299,3.89672043075173,3.54268614739736,2.92976653778369,2.97702104838555,2.65065422693363,2.9654822059955,2.63260063661644,2.1783790668149,1.94128576460258,0.857105091625001,0.800032757986681
2.1098831745403,3.89532321353014,3.6922344161643,2.83034801899152,3.29844645663168,2.65237472039263,3.30183938220318,2.64819723074583,3.2555829305254,2.57104847881728,1.19269652652856,0.937846715229668
2.11019118051709,3.89589857364652,3.46961961611437,2.9775335590857,3.33203002404362,2.90485812988667,3.30561035016745,2.86785808310974,2.93451795194255,2.49481195512992,1.20283052259676,1.01540247946292
2.11089150377507,3.89720669640092,4.44063701319807,2.33693631617708,4.27239061529432,2.29432279786697,4.27412422064468,2.29230511608114,4.27974861413873,2.28281236282375,2.12865193753415,1.12118595738678
2.11034372894192,3.89618297710327,3.61262792670837,2.88153953015671,3.4595097680644,2.80910807581057,3.46197453244514,2.80532070730104,3.41383566003779,2.72254113141154,1.5661862424655,1.22556436539588
2.108831956407,3.89334734875183,4.36393154978923,2.38468566028188,3.74131571189158,2.21477140995851,3.74455265394805,2.21163053138538,3.71734893690109,2.17457351966318,1.59710565217557,0.932393032864525
2.11114983452881,3.89768660769693,4.43041727628909,2.34395995854201,4.31746089261626,2.31504565972645,4.31856418317224,2.31172605620953,4.09276819929049,2.16286845948044,1.5124768448033,0.807021276232612
2.11054392996922,3.89656164163705,4.2048291079967,2.4904163846809,3.8411387021984,2.37782084916587,3.84215743586042,2.3741089775291,3.81823086756332,2.33223021202026,1.51751943965226,0.923890756907428
2.10900687152462,3.89367999391358,4.22673493397165,2.47555318309943,4.3483090235512,2.51292413612612,4.35090037904638,2.50837426767751,4.31097333526669,2.44456060587652,1.98237342305295,1.11526260103621
2.11085591502942,3.89714252071828,3.41965395059818,3.01115702082744,3.266014666759,2.92752360847152,3.25041038479406,2.90464088601966,2.90134266158865,2.53971166820258,1.36319991333563,1.19504998684372
2.10986560470624,3.89528919124931,3.49033480455095,2.96035387016887,3.23487728384916,2.82861685189264,3.23605834591985,2.82203526376753,2.97233189437783,2.5320065484065,0.688863081563965,0.618648167283002
2.10917893628539,3.89400280207124,3.59359104923346,2.89247668810382,3.51449797006121,2.85398836104707,3.50541525943404,2.83451197445059,3.20863915665169,2.55327933106562,1.16577448496756,0.935374228685797
2.10911632306348,3.89388523975042,4.35696068779633,2.38682215172257,4.44347685606613,2.41054654141168,4.44622418838723,2.40694736359058,4.43976805648578,2.3798501654569,1.59278445667413,0.847361005323933
2.1093831615422,3.89438642697458,4.39440050208527,2.3613751320765,4.45774490861335,2.37805996701083,4.46003582364705,2.37505995020036,4.45228188176474,2.35142122017224,1.22716050675776,0.687082122881083
2.10906292798823,3.89378080358038,4.09766343765309,2.56324329782517,3.92949791953179,2.50654947135586,3.93219622124839,2.50030559364466,3.88725583146665,2.43679668949132,1.22241113980391,0.776283424423767
2.11117105276184,3.89772386125994,4.30831210308739,2.42590257923591,3.95699906075337,2.32486178819209,3.94884110968192,2.31439726783651,3.69308009278816,2.14583645780152,1.80261841844672,1.05627360915067
2.10878411229773,3.89326038750584,4.3987165224396,2.35692145099074,4.33456132111474,2.33999087729286,4.33646069604765,2.33679166488451,4.25062669176782,2.26598528670907,1.19759549780895,0.670040991677025
2.10984452743569,3.89524985912431,3.77108606606881,2.77278057170422,3.49998288988177,2.65781400776274,3.50189824277896,2.65383735983185,3.49805650831299,2.62651267756711,1.45912193351631,1.07789005332673
2.10894257894807,3.8935592497009,4.40524214106259,2.35325468562128,4.27332618114642,2.31859077146735,4.27551475314961,2.31561516758611,4.24813536180327,2.27878384784888,1.90203170867505,1.0168441781711
2.10895191252416,3.89357620538033,4.38040409085607,2.36894101481508,4.28253925699641,2.34302169104059,4.28480943603896,2.34055773686103,4.28843040800395,2.33521381712078,1.65541524452593,0.895129835884268
2.11026242544949,3.89603530135699,3.63496736210778,2.86597631707902,3.49709647342107,2.80100841854317,3.49947912263569,2.79757647432631,3.45797399852478,2.72788979495467,1.54745723558021,1.20949940419325
2.10987654229198,3.8953104226863,3.42311204598463,3.00541717867849,3.47321764640791,3.03284109085509,3.47499771977169,3.02724531032234,3.40135226581578,2.91174586879577,1.4512427466966,1.22472738946827
2.11101136166548,3.89743262221236,3.53498676438703,2.93760584263184,3.06567456684588,2.70264316952777,3.05515575615881,2.68574952333047,2.67970703003066,2.32292455166696,1.12121036982128,0.970171412397777
2.10903132520103,3.89372382662594,3.79836084307368,2.75217878000182,3.66247868804981,2.6961254684879,3.65449187361951,2.67968119700211,3.49899002304383,2.52420430643189,1.41340570074465,1.01549484662329
2.10947475269431,3.8945584378012,4.25018908460611,2.45621844515751,4.41152608077238,2.50455721001717,4.41322035476215,2.49916584537087,4.30778879843556,2.40821146956026,1.67821003961998,0.934355221358528
2.10909316733754,3.8938413025228,4.16971628358171,2.50705237139951,3.94093346417667,2.43494588785169,3.9429950821312,2.43149577503675,3.8920253064055,2.3725626178474,1.14495484164815,0.715402767764671
2.11087816153595,3.8971818671975,3.88478126222395,2.70500696095422,3.68219609035346,2.62513246121105,3.67515172020668,2.61259066521184,3.31254388242792,2.32227787353736,0.887207944527922,0.667831073767034
2.10993261225104,3.89541568242406,3.70375491341902,2.82031842965211,3.23584566281793,2.61169388983643,3.23870195071916,2.60816686804245,3.21428599184741,2.55633283305928,1.19988635055113,0.94768795791351
2.11092231502421,3.89726628423626,4.12536665440612,2.54605211548043,4.01302418797435,2.50886861271398,4.01443034998335,2.50539725664134,3.96524040735061,2.44538792490722,1.01735262198827,0.648512979038452
2.10940860123837,3.89443449463378,3.54255247086103,2.92678595379524,3.70054295822648,3.00647335117015,3.70299805655664,3.00147226372827,3.69705894576691,2.96337491976933,1.5231543445566,1.18931859282942
2.10980185465036,3.89517024420384,3.53377315350244,2.93118776799157,3.42254752723644,2.87499979442253,3.39966193684922,2.84267199181007,2.54189416295653,2.12725263184592,0.928771739113146,0.79843962139269
2.10977459926726,3.89511904181362,4.29723444779719,2.42614661858786,4.18659641532449,2.39453836673004,4.18761936500022,2.3907571423411,4.020988949481,2.26580982642262,1.46664837319436,0.832013627044961
2.1090236084588,3.89371112901217,3.97466975725565,2.63638468644386,3.55401554234633,2.48290926815179,3.55319197686072,2.47598239649651,3.43956110914042,2.36669189420773,1.38105968690026,0.95366132154173
2.10920647662332,3.89405396210893,3.6462833147615,2.8543087829631,3.04116071880189,2.57659920279694,3.04421719192553,2.57335756229445,3.04075135766129,2.54620036440734,0.892156879044062,0.769636519178091
2.10948748873293,3.8945798998052,4.02301800425402,2.60482511950088,4.14267084133552,2.64722069457586,4.1450414781511,2.64378176210677,4.13957090049708,2.61779323950672,1.92620462109268,1.20206553581684
2.11051702481013,3.89650963641126,3.75999165559237,2.78497830641849,3.42686688530612,2.64299938130471,3.42844515156916,2.63883418574033,3.40583854549777,2.58756408009038,1.5159046019593,1.14586651914742
2.10949555236967,3.89459461556093,3.47586898038073,2.97151441108873,3.59935628719082,3.03715432699195,3.60208590435177,3.03153766924829,3.60056387874697,3.00341689624992,1.31216795130854,1.09001365774136
2.11075671886082,3.8969571243565,3.84992907095588,2.72825613445149,3.84127091139029,2.72470453469054,3.83741804390877,2.71520058643195,3.76152168130636,2.6194847349505,1.41029391355233,0.992956817262771
2.10934332810471,3.89430992475531,4.43088427293055,2.34582248458865,3.93851821832159,2.21720011916568,3.94016205253766,2.21254362841261,3.85930147349688,2.1396333406283,1.5855783012809,0.898623565514717
2.10966449178008,3.89491290993478,4.25332458388268,2.46030474399329,4.47324459564022,2.52735636030014,4.47648062878646,2.52083296384702,4.47477990137698,2.49842259610761,1.69104128185048,0.943518396264637
2.11039569274221,3.89628081109705,4.09114495202433,2.56546806191404,3.68573276589668,2.42920228099881,3.68796881948762,2.42632140044551,3.636453289765,2.36369166465563,1.22200246617218,0.815589541794331
2.10969451917904,3.89496874267013,4.25429965966127,2.46139178392579,4.40927508030629,2.50849093110885,4.40944329529276,2.50283354517032,4.34575996415863,2.4278800589831,1.29469463549298,0.733334691549282
2.10875739415551,3.89320602696005,3.70927983119496,2.8104303309977,3.47471867529457,2.70646458842116,3.46378880337342,2.68977434908468,3.00741762106313,2.31023809897047,1.12466083560849,0.872900545398885
2.55663575047297,3.81383025694533,4.09387150348366,2.74852067863629,3.73493749500562,2.61792741825979,3.73674976048625,2.61357336876181,3.69271639591925,2.54942426412795,1.60728263172818,1.139687821573
2.55594664215641,3.81280610896706,4.22252944063017,2.66287028025437,3.52171121307319,2.43324155694737,3.52431114039819,2.42929530530959,3.41111522539472,2.32384067097365,1.47997802918691,1.0254542754359
2.55852132353989,3.81661780975641,4.29241659722633,2.61525912293173,3.65809458314146,2.41688750236841,3.64848600091635,2.40575442993088,3.28378488641818,2.14736579863342,1.55376790143763,1.04506462446091
2.55759130829815,3.81524528694571,3.59515991647599,3.09350841767859,3.17539373563881,2.87601885664765,3.17636577594425,2.87031006406927,3.0823319663249,2.74201362799421,1.13611881881631,1.02367091163309
2.55811146610686,3.81601729452154,4.25146313357035,2.64217762864223,3.89112097286883,2.52622926879933,3.89304489737028,2.5240610974139,3.89313393966872,2.50662465451826,1.52366187229496,1.006070091789
2.55638157026169,3.81345559732658,3.73913917149271,2.98915875350173,3.10621644438483,2.69389473738877,3.10854802759168,2.69099768946109,3.11176000405743,2.67566682669001,1.07937985215157,0.947472418606484
2.55877434089016,3.81699601475121,3.61448321890916,3.08486546497638,2.95992793514042,2.75321918397517,2.95685189879223,2.74431772683556,2.74403365030988,2.50697009733101,1.0726017262388,1.02056042360074
2.55816625094221,3.81610055138026,4.35937346598587,2.56917882004025,3.67939786603155,2.36947090596604,3.68101528570281,2.36655260532926,3.48513956965662,2.21503007341072,1.56652732143099,1.02833136038833
2.55718615739415,3.81464801346583,3.78072511558399,2.96423210492543,3.26838461276152,2.73236794432476,3.26246934321853,2.71809477137811,3.15677242188582,2.59557092170123,1.3480967022555,1.13162990713566
2.55872816997544,3.81692707099384,3.87669732496061,2.90058870344502,3.57263254641021,2.77003256713511,3.57396149603778,2.76672341383728,3.56759568703906,2.74160039926735,1.47762903970627,1.12883045239331
2.55840406600574,3.81645189869032,4.53086299214563,2.45394799907335,3.69238574438332,2.2390770453162,3.69380652767441,2.2372036868339,3.57459306474598,2.14454201881522,1.48931988417305,0.91351083157202
2.55909651307325,3.81746380504905,3.8048496803176,2.950480066416,3.34985579272148,2.74685309249103,3.3493498825738,2.74107846688037,3.20916846937149,2.57852279959932,1.00692902672374,0.856621735523018
2.55698740275475,3.81435309980336,3.81359445079088,2.94314281388658,3.07572140085204,2.61580058198081,3.04197438641431,2.57621243351375,2.61481496613298,2.22723868105387,1.17731562274099,1.02598450858837
2.55671611490862,3.81395492698833,4.37468326256853,2.55798893943423,3.96543177955729,2.43851011685199,3.96801105696249,2.43547189097014,3.94496423072602,2.39567938486627,2.06114565761373,1.26366156440152
2.55736105494784,3.81490500290346,4.22533401637656,2.65837885652098,3.3956840763562,2.38794319560004,3.39718276665724,2.38608997342405,3.39476220979725,2.37346142865812,1.13960385040839,0.849579080772945
2.55861406618456,3.81676067780229,3.92630926502387,2.87490629630194,3.40418481688579,2.65764257997952,3.40735328470283,2.65363104338245,3.35604316105909,2.57701634834415,1.34702988750059,1.04745361287118
2.55919267176642,3.81760041581125,4.50868725361784,2.47539224717804,3.75394507336297,2.27368178316169,3.75628917441959,2.27160670859287,3.74850417613575,2.24859979232315,1.65286340988764,1.00447109470755
2.55739022767234,3.81494911861345,3.78965618766624,2.95616887307379,3.45820434941434,2.80578168365734,3.46035067866263,2.80296023821313,3.4360909051838,2.75354892258668,1.78682303433432,1.40586052490065
2.55687090613278,3.81418103888773,4.11858839429405,2.73029277306857,3.83223816434309,2.62779570956945,3.82380171808646,2.61203046640998,3.57531546108021,2.41536683647685,1.37183217722083,0.936990220046083
2.55937751985658,3.8178633244544,4.52733109304552,2.45926227519993,4.05958559534591,2.33830061162924,4.05866934380784,2.33451352240504,3.71624993998373,2.12273962166985,1.73545030272988,1.01842538312393
2.55815364170062,3.81608020192266,3.97502541027039,2.83253610800649,3.52731093492172,2.65392163994795,3.52137474447864,2.64355163463129,3.17599978610944,2.34299235589936,0.996766304435379,0.778847187085042
2.55875108318783,3.81696155265018,4.20063268217036,2.67839738288411,3.51621468075056,2.4491152314806,3.51401629526978,2.4418504935163,3.43893102553999,2.3692703079523,1.19204416517424,0.873037490968206
2.55647514686275,3.81359371319622,3.5796572191869,3.09922106376879,3.32322745409951,2.96462765798185,3.31803633205427,2.95070800091366,3.17851128344196,2.77933204120555,0.950948633386873,0.844539786507618
2.55744528025817,3.81503457071296,3.95140128690119,2.8475186179832,3.55236895671874,2.68552113897749,3.5552141874011,2.68210200375353,3.5361987036832,2.6372762625517,1.58125377965592,1.19537537157785
2.55609873855523,3.81303459612947,4.11206928111223,2.73389711799926,3.31519747868479,2.45075477375115,3.31377595578015,2.44244535763761,3.27703950824043,2.39610526007701,1.04148004501273,0.795198187415419
2.55569259355007,3.81243024484138,4.33870280281849,2.58112732656036,3.92998150354184,2.45666835029118,3.93310464613938,2.4531415724327,3.93334420679012,2.43587475855119,1.71664413412309,1.08206748849081
2.55604487037485,3.8129511664616,4.23484330347855,2.64865547940162,3.94687253371516,2.55490649322297,3.94652460896535,2.54823474842455,3.86205515795768,2.45786707020738,1.41697870520127,0.92881806347034
2.5588870321219,3.81716140148623,4.38418134896788,2.55913084167415,4.05242407524944,2.4613059069575,4.05069287341174,2.45509617644948,3.84195529230196,2.30016100886897,1.63130398929802,1.02058554354382
2.55633802149441,3.81339420111758,3.53664048133973,3.12857302954008,2.85754618964211,2.76905624290937,2.82984010182309,2.72860012042611,2.43464218086715,2.33148340020436,1.14167563294354,1.11758641790467
2.55841106115467,3.81645520554028,4.05428506669791,2.78161614124778,3.24104772175232,2.47562306252039,3.24141864528133,2.47140586511691,3.18906670069173,2.40442120648673,1.42127832454687,1.08279890517245
2.55684584732913,3.8141465560487,4.5217669127469,2.45640708375807,4.0928630313314,2.34466354600468,4.09521096764094,2.34226183479941,4.07479347765176,2.30760772613726,1.56690373414129,0.929929837614419
2.55558874672815,3.81228041261949,4.06020448657222,2.76630429117432,3.71433588642266,2.63886048496703,3.7155652844837,2.63205254854088,3.63201272172635,2.53305271784086,1.717469617937,1.19649251490226
2.55559111827424,3.81228496322319,3.59192376507084,3.08958349592449,2.99035780856715,2.77896213381451,2.99278525301692,2.77532805335913,2.96953733224313,2.7267892946239,1.04888284218681,0.984430375693772
2.5590541931363,3.81740850760164,3.62037699698444,3.08394730602645,2.95691592441798,2.74513716999343,2.95014097598836,2.7295386022922,2.53294027653559,2.32268318633489,1.16270926601945,1.09513241792759
2.55846676746991,3.81654349963046,4.0741061772651,2.7636760554498,3.47128285547979,2.54202835508481,3.44814796520184,2.51784160446417,2.68515992197216,1.99826670946846,0.992327935763919,0.784537966879677
2.55730271291149,3.81481990358867,4.38027853440657,2.55845911671178,3.65770195856162,2.34479792180316,3.65747347121292,2.34054439150977,3.3724576025219,2.13810490507554,1.12837053240201,0.755543337210613
2.55886424728001,3.81712313594893,4.08399905046199,2.75810406212411,3.28203979980931,2.46859499067517,3.28415984985353,2.46666964215157,3.27484589102386,2.43615777382424,1.2243088698304,0.952790687196925
2.55636876508411,3.81343710944184,3.78270006593612,2.96325321210009,3.12347353920028,2.66386125878324,3.12564323594069,2.65942954396153,3.0461652853926,2.55474574252947,1.2854194238941,1.09015877427027
2.55937171609954,3.81785578863583,4.16754187944816,2.70253753062232,3.63980119917154,2.52118193829109,3.62163729080364,2.5027280542882,3.07721686508655,2.12371160400195,1.0787039484712,0.797929390372348
2.55579797749428,3.81258757666352,3.51970541784249,3.1399798685933,2.95119521718866,2.83126378234104,2.95343579685605,2.82774172643777,2.9060344552323,2.74250352526206,1.36606051810892,1.27934092326041
2.55730695342236,3.81482602253353,3.56121772557849,3.11374939829112,2.79976479523567,2.71575262600746,2.80080815909469,2.71084068889378,2.75547960989444,2.62738768109689,1.10733914832434,1.06820327256668
2.55564863704989,3.81236571581561,4.12117174260042,2.72515791391865,3.41010938593677,2.4757262786523,3.40427573938986,2.46397396325234,3.06713777870026,2.19878162403096,1.36331768472521,0.989411180606581
2.5576772215105,3.81537251725598,3.8337127881759,2.92664818582453,3.40165620708927,2.73665302110247,3.37264338335099,2.70304283260388,2.75710808513067,2.20569172941106,1.33248556030053,1.09002743313476
2.55825365974961,3.81622896055609,4.15569757298663,2.71489723742295,3.35206515186405,2.43516030560637,3.34765311626588,2.42602725655255,3.091812592216,2.22051296590366,1.04909276641574,0.782441433392374
2.55579169322092,3.81257502455595,3.54655631832293,3.12091378695321,2.97271815672753,2.81818404429947,2.97533603371527,2.81368759116142,2.97215261659153,2.78268321647906,1.53467706349518,1.42325378246961
2.55828368652721,3.81626870837605,3.64730551281473,3.05705436019985,2.9959502639973,2.73290144490385,2.99744197623494,2.72976150545137,2.8866480995122,2.58832638540806,1.30144148447776,1.17007336528923
2.5582406655763,3.81621010706619,4.51265806506646,2.46686836584323,3.97402287458834,2.32525848984748,3.97362673892493,2.32099452845476,3.66048540602629,2.12484874337052,1.54093001983601,0.919212079234692
2.55729825669756,3.81481224997352,4.4950064082605,2.4833920600998,3.73690079506664,2.27794720943337,3.73975045531861,2.27531956385617,3.71855299154512,2.23943361798724,1.29102791491865,0.819257376380548
2.55869889113191,3.81688512324457,4.4907690976132,2.48483585646353,4.06674831776126,2.36952074572451,4.06827076028711,2.36759619101141,4.07057142802913,2.35923745861577,1.81611868091881,1.08350673564678
2.55818260520258,3.81612415637279,3.54622235520462,3.1265213685688,3.16815111851051,2.92533879849492,3.16599878910115,2.91762086196636,2.7673814044799,2.5105849490286,1.42881322629064,1.30746729034891
2.55630403180758,3.81334098948345,3.55872054799284,3.11394840137781,2.97573356653888,2.80572052231455,2.96169365196715,2.7795580123279,2.2410618835328,2.11243269481008,0.720376838052703,0.721805927185914
2.55835930657955,3.81638403613111,3.67032922821505,3.04087769488594,3.38205634106097,2.89879441733109,3.37780422971563,2.88635678882675,3.02716494405967,2.54417687084576,1.01201171671471,0.869634023330577
2.55904796591691,3.81739845406025,4.42179338387143,2.53148255411223,3.89856829733211,2.38319622832486,3.89837648693493,2.38035476914591,3.71354674872811,2.24172613154755,1.33052987753645,0.840745323537911
2.55732399657685,3.81485532887734,4.33980251318104,2.58854769532388,3.93875201991549,2.46568502255258,3.94106449810918,2.46118383146773,3.88427952191459,2.39278153694839,1.52889291192957,0.972194185859678
2.55651657876393,3.81365472583149,4.00100259332422,2.80887784306125,3.67593302434239,2.68231937600278,3.67355588394538,2.6742310799336,3.33451954191055,2.39588013894447,1.29481154022818,0.976532670273114
2.55719596971189,3.81466241818598,4.33936427136663,2.58736167203143,3.55468179678487,2.34996099546341,3.55678664625714,2.34755862938872,3.55738475278308,2.33119213943251,1.43131103471074,0.958969428578917
2.55741591812989,3.81499107453104,4.19793790539037,2.67672046739008,3.84569263105368,2.55772993049515,3.84235321608114,2.5481952523968,3.64789169855833,2.38974472884982,1.66503301265102,1.09678361623865
2.55637095808306,3.81344040110329,4.4171669057232,2.5272096873843,3.63243600115888,2.30759336248521,3.63527164237926,2.30508347160735,3.63734464835689,2.29609690688551,1.33076977404028,0.891712233139342
2.55587554927253,3.81270427574788,4.06762859188218,2.76402898425694,3.34620581479204,2.50045417734982,3.34889272891226,2.49702833228693,3.34988127493044,2.48208255475737,1.11656740095104,0.860847048132621
2.55627051201027,3.81329025498571,4.39461999996598,2.54069327986778,3.82555843653455,2.37742650373912,3.8213213001438,2.36675962062034,3.46031709342084,2.12499835705579,1.64862205795307,1.02700999337341
2.55663596116147,3.81383245761025,4.45467694193413,2.50161903939099,3.87970086420543,2.34465467765295,3.88219457688174,2.34233597411524,3.88395731849433,2.33099194127185,1.46818840475376,0.892664543260982
2.55780052759432,3.81555483890131,4.14060296802477,2.71840139986592,3.74887031907106,2.5798593879483,3.72093809003931,2.55161514143989,3.1997667303985,2.19324544403804,0.821382853308005,0.611024717649269
2.55657959473323,3.81374768429079,4.48006713372895,2.48404115672016,3.96427839350362,2.34636217839387,3.96625281042759,2.34278818586006,3.82362742600145,2.23384637255093,1.61907037345765,0.986796302071584
2.55605291197935,3.81296754867456,4.41100946045018,2.53092103451207,3.58678971518213,2.29816864871796,3.57192288357712,2.28123656018747,3.43292255679863,2.18322594451467,1.56195658891856,1.02567699465549
2.55563144895682,3.81233958546699,3.6584822453372,3.04253071428824,3.07721131591789,2.7584805504415,3.07959288854758,2.75517940226613,3.08290808308003,2.74226486512119,1.59111200634325,1.40981015851522
2.55743966788873,3.81502249549807,3.87221851921153,2.90611553517509,3.30396067196394,2.66208379158103,3.29879792605712,2.648313293763,3.17926702638596,2.52225908752096,1.0712640438756,0.867618604100805
2.55756572985142,3.81520787423222,4.25415296213415,2.64438983094037,3.94731011762429,2.54396593659053,3.93803304432337,2.52921380549261,3.45622976766469,2.20112994034275,1.49260721186269,0.982444239125403
